0.00819826,0.292931,-0.00321341,0.00745678,-0.000171661,0.0341163,-0.0114727,0.00896549,-0.291712,0.00324225,0.0108657,-0.00329161,0.0112386,-0.0220473
0.00967264,0.291695,-0.00390959,0.00910163,-0.000207663,0.0355663,-0.0120718,0.0103717,-0.290894,0.00380468,0.0120162,-0.00330353,0.013144,-0.0225866
0.0101838,0.290553,-0.00408363,0.0108485,-0.000183821,0.0391021,-0.0121677,0.010704,-0.289377,0.00409937,0.0150671,-0.00330353,0.0164635,-0.0228384
0.0118799,0.289147,-0.00492764,0.0119991,-0.000195742,0.0405278,-0.0126232,0.0124512,-0.287971,0.0045414,0.0164222,-0.00330353,0.0200469,-0.022958
0.0138483,0.288073,-0.00562382,0.0128002,-0.000171661,0.0411153,-0.0133063,0.0148883,-0.286675,0.00553226,0.017351,-0.00330353,0.0245051,-0.0230181
0.0153055,0.287357,-0.00590515,0.0132945,-0.000195742,0.0414629,-0.0135219,0.0162687,-0.285806,0.0060277,0.0181266,-0.00331545,0.0275249,-0.0231259
0.0158682,0.287221,-0.00594521,0.0136695,-0.000171661,0.0418463,-0.0135219,0.0167975,-0.285576,0.0060277,0.0183567,-0.00330353,0.0277407,-0.0231378
0.0157914,0.287374,-0.00577116,0.013695,-0.000183821,0.0418463,-0.013474,0.0166526,-0.285627,0.00592065,0.0183908,-0.00330353,0.0277767,-0.0231857
0.0153737,0.287638,-0.00552988,0.0136437,-0.000195742,0.0418463,-0.0134381,0.0161242,-0.285738,0.00563955,0.0183311,-0.00330353,0.0277767,-0.0232217
0.014854,0.2878,-0.00544977,0.0135841,-0.000183821,0.0418224,-0.0134381,0.0153317,-0.285823,0.00554562,0.01828,-0.00329161,0.0277526,-0.0232337
0.0146923,0.287775,-0.00546312,0.0135927,-0.000183821,0.0418344,-0.01345,0.0151525,-0.285806,0.00557256,0.0182374,-0.00331545,0.0277288,-0.0232577
0.0147009,0.287664,-0.00559711,0.0135756,-0.000207663,0.0418344,-0.013474,0.0152206,-0.285789,0.00566626,0.0182374,-0.00331545,0.0277288,-0.0232697
0.0147605,0.287638,-0.00573111,0.0136096,-0.000171661,0.0418463,-0.0134621,0.0154166,-0.28578,0.00577331,0.0182714,-0.00330353,0.0277648,-0.0232577
0.014905,0.287621,-0.00562382,0.0136609,-0.000171661,0.0418463,-0.01345,0.0155787,-0.285789,0.00567961,0.018263,-0.00327945,0.0277526,-0.0232697
0.0149136,0.287647,-0.00555658,0.0136695,-0.000171661,0.0418701,-0.0134621,0.0155444,-0.285789,0.0057199,0.018263,-0.00331545,0.0277526,-0.0232937
