0.282007,-0.307704,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.282025,-0.307694,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.282049,-0.307662,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.282067,-0.3076,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.282069,-0.307473,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.281965,-0.307239,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.281652,-0.306907,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.281038,-0.306477,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.280041,-0.30595,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.2787,-0.305354,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.277092,-0.30475,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.275306,-0.304175,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.273333,-0.303632,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.271292,-0.303124,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.269259,-0.302647,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.267316,-0.302184,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.26552,-0.301717,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.263736,-0.301216,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.261972,-0.300668,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.260217,-0.300074,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.258475,-0.299465,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.256637,-0.298827,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.254744,-0.298183,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.252828,-0.29754,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.250921,-0.296907,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.248957,-0.29626,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.247007,-0.295605,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.245137,-0.294947,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.24342,-0.294299,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.241737,-0.293629,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.240093,-0.292945,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.238477,-0.292264,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.236802,-0.291571,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.235107,-0.290873,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.23343,-0.290166,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.231652,-0.289423,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.22984,-0.288614,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.228046,-0.28774,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.226324,-0.286793,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.224754,-0.285774,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.223349,-0.284742,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.222015,-0.283653,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.220741,-0.282548,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.219497,-0.281486,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.218167,-0.280526,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.216809,-0.279601,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.21546,-0.278707,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.214155,-0.277824,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.212815,-0.276888,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.211507,-0.27589,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.210268,-0.274848,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.209101,-0.273762,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.20795,-0.272626,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.206836,-0.271482,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.205775,-0.270355,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.204799,-0.269251,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.20383,-0.268108,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.202879,-0.266941,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.201957,-0.265754,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.201069,-0.264552,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.200235,-0.263388,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.199397,-0.262174,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.198559,-0.260925,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.19773,-0.25966,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.196882,-0.258369,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.196029,-0.257075,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.195148,-0.255738,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.194266,-0.254412,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.193409,-0.253112,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.192595,-0.251873,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.191835,-0.250708,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.19107,-0.24956,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.190315,-0.248417,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.189569,-0.24728,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.18878,-0.246091,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.187985,-0.24484,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.187207,-0.243559,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.186421,-0.242279,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.185652,-0.240911,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.184929,-0.2395,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
0.184211,-0.238092,0.103114,-0.69014,0.706923,-0.0977224,-0.120073
