0.285671,0.307744,0.103502,0.119716,-0.0878948,0.699328,0.699201
0.285303,0.3073,0.10285,0.120282,-0.086569,0.699225,0.699372
0.285254,0.307225,0.102232,0.121057,-0.0854865,0.699263,0.699334
0.285272,0.307199,0.101773,0.121555,-0.0845301,0.699443,0.699184
0.2853,0.307451,0.100676,0.122771,-0.0829423,0.699644,0.698961
0.285341,0.307768,0.0998289,0.123827,-0.0815428,0.699444,0.699139
0.285282,0.308251,0.0982233,0.125712,-0.078985,0.698849,0.699691
0.285251,0.308677,0.0973406,0.127178,-0.0773403,0.698371,0.700087
0.285219,0.309278,0.0968937,0.128052,-0.0765745,0.698547,0.699836
0.285163,0.310187,0.0967692,0.128795,-0.0764493,0.698909,0.699353
0.285114,0.310834,0.0969162,0.129169,-0.0767779,0.699103,0.699053
0.285085,0.311479,0.0971931,0.129486,-0.0773594,0.699234,0.698799
0.285022,0.312371,0.0976616,0.129731,-0.0782361,0.699542,0.698349
0.285018,0.313023,0.0979586,0.129833,-0.0787142,0.699793,0.698024
0.284999,0.313654,0.0981037,0.129898,-0.0788276,0.700001,0.69779
0.285042,0.314517,0.098237,0.130113,-0.0787831,0.700084,0.697672
0.285095,0.31532,0.0981085,0.13026,-0.0781498,0.700241,0.697559
0.28512,0.315988,0.0980148,0.130387,-0.0775653,0.700216,0.697624
0.285027,0.316579,0.0978882,0.130482,-0.0768989,0.700177,0.69772
0.284888,0.317404,0.0979045,0.130892,-0.0767622,0.700297,0.697538
0.284763,0.317923,0.0978832,0.131044,-0.0764443,0.700208,0.697633
0.284645,0.318345,0.0979066,0.131116,-0.0762325,0.700035,0.697817
0.284534,0.318714,0.0979437,0.131034,-0.0760062,0.700025,0.697867
0.284409,0.31905,0.0979594,0.131013,-0.0758506,0.700061,0.697852
0.284316,0.319234,0.097942,0.131067,-0.0757569,0.700045,0.697867
0.284213,0.319538,0.0979441,0.130968,-0.0754248,0.699964,0.698004
0.284144,0.319686,0.097902,0.130894,-0.0750825,0.699772,0.698246
0.284129,0.319735,0.0978833,0.130814,-0.0748916,0.699642,0.698412
0.284112,0.319714,0.0978753,0.130722,-0.0747878,0.699596,0.698487
0.284097,0.319671,0.0978487,0.13073,-0.0747416,0.699521,0.698566
0.284091,0.319636,0.0978392,0.130718,-0.0746992,0.69943,0.698663
0.28404,0.319589,0.0977869,0.130739,-0.0746132,0.699354,0.698745
0.284,0.319549,0.0977659,0.130732,-0.0745735,0.699308,0.698796
0.284014,0.319524,0.0977641,0.130718,-0.0745681,0.699269,0.698838
0.284044,0.31949,0.0977719,0.130695,-0.0745574,0.699206,0.698906
0.284054,0.319444,0.0977712,0.130629,-0.0745395,0.699111,0.699017
0.284041,0.319426,0.0977458,0.130654,-0.074494,0.699075,0.699052
0.284038,0.319434,0.0977442,0.130675,-0.074507,0.699061,0.699062
0.284001,0.31945,0.0977572,0.130632,-0.0745133,0.699096,0.699033
0.283915,0.319482,0.0977205,0.130692,-0.0744642,0.699121,0.699002
0.283877,0.319509,0.097689,0.130769,-0.0744406,0.699105,0.699006
0.283863,0.31954,0.0976672,0.130817,-0.0744174,0.6991,0.699005
0.283875,0.319532,0.0976437,0.130834,-0.0743669,0.699064,0.699043
0.283868,0.319536,0.0976342,0.130821,-0.0743434,0.699073,0.699039
0.283849,0.319521,0.0976285,0.130821,-0.0743303,0.699059,0.699054
0.28382,0.319525,0.0976265,0.130818,-0.0743283,0.699045,0.699069
0.283786,0.319521,0.0976304,0.130818,-0.0743315,0.699055,0.699059
0.283777,0.319537,0.0976199,0.130847,-0.074336,0.699055,0.699053
0.283817,0.319526,0.0976273,0.130831,-0.0743326,0.699053,0.699059
0.283851,0.319538,0.097631,0.130825,-0.0743549,0.699044,0.699066
0.283871,0.319539,0.0975961,0.130862,-0.0742868,0.699045,0.699066
0.283857,0.319533,0.0975985,0.130852,-0.0743032,0.699055,0.699056
0.283815,0.319526,0.0975984,0.130848,-0.0743001,0.69904,0.699072
0.283744,0.319507,0.0976244,0.130809,-0.0743354,0.699026,0.699089
0.283723,0.319516,0.0976207,0.130807,-0.074347,0.699034,0.699081
0.283738,0.319502,0.0976186,0.130798,-0.0743206,0.699024,0.699094
0.283793,0.319515,0.0976016,0.130829,-0.0743049,0.699021,0.699094
0.283841,0.31951,0.0975999,0.130821,-0.0743065,0.699018,0.699098
0.283859,0.319516,0.0976109,0.130819,-0.0743246,0.699031,0.699084
0.283834,0.319516,0.0976224,0.130796,-0.0743257,0.699039,0.69908
0.283805,0.3195,0.0976445,0.130758,-0.0743498,0.699025,0.699099
0.283805,0.319483,0.0976415,0.130757,-0.07435,0.69901,0.699113
0.2838,0.319492,0.0976177,0.130804,-0.0743369,0.699002,0.699114
0.283804,0.319503,0.0975952,0.130819,-0.0742862,0.699014,0.699105
0.283775,0.319511,0.0975673,0.130863,-0.0742581,0.699016,0.699097
0.283759,0.319515,0.0975781,0.130836,-0.0742698,0.699028,0.699089
0.283741,0.319524,0.0975731,0.13086,-0.0742778,0.699031,0.699081
0.283751,0.319541,0.0975899,0.130837,-0.0742935,0.699049,0.699066
0.283771,0.319544,0.0975924,0.130842,-0.0742943,0.699045,0.699068
0.283779,0.319545,0.0975888,0.130843,-0.0742924,0.699046,0.699067
0.283771,0.319542,0.0975878,0.130836,-0.0742855,0.699047,0.699069
