-3.33142,2.05803,0.642035,-2.89807,-0.0241227,-0.229469,0.00477948,-3.13205,-2.08312,-0.621642,-2.82142,-0.00312831,-0.211551,-0.000729445
-3.32453,2.0451,0.638505,-2.89802,-0.0242841,-0.229387,0.00453908,-3.11992,-2.07026,-0.618336,-2.8195,-0.00302748,-0.210964,-0.000473449
-3.31133,2.01626,0.63188,-2.89698,-0.0245188,-0.229021,0.00412782,-3.10338,-2.05184,-0.613376,-2.81739,-0.00285252,-0.210274,-0.000106396
-3.30729,1.99104,0.625621,-2.89815,-0.0245949,-0.229005,0.0040027,-3.09262,-2.03537,-0.609182,-2.8169,-0.00274507,-0.209999,0.000118743
-3.30469,1.96424,0.619057,-2.89922,-0.0246825,-0.228999,0.00382016,-3.08488,-2.01711,-0.60441,-2.81669,-0.00281888,-0.20987,0.000182961
-3.30174,1.93351,0.611381,-2.90055,-0.0246971,-0.228999,0.00371324,-3.07837,-1.98793,-0.596664,-2.81671,-0.0029202,-0.209726,0.000288953
-3.29878,1.90422,0.603951,-2.90205,-0.0244754,-0.229028,0.00382179,-3.07241,-1.96755,-0.591337,-2.81647,-0.00323636,-0.209568,0.0001541
-3.29472,1.86755,0.59527,-2.9042,-0.0243491,-0.229166,0.0037307,-3.0656,-1.94767,-0.586282,-2.81699,-0.00372685,-0.209516,-0.00015405
-3.29309,1.84183,0.589543,-2.90669,-0.0242404,-0.229406,0.00372877,-3.06096,-1.93474,-0.583415,-2.8181,-0.00411786,-0.209572,-0.000426913
-3.29298,1.82273,0.585311,-2.90923,-0.0237679,-0.229663,0.00406312,-3.05889,-1.92258,-0.581056,-2.82062,-0.00458675,-0.209737,-0.000820723
-3.29398,1.80468,0.581391,-2.91144,-0.0233431,-0.229865,0.00433552,-3.05937,-1.91226,-0.57884,-2.82181,-0.00478458,-0.209781,-0.000973963
-3.29656,1.78434,0.5768,-2.91351,-0.0229674,-0.23007,0.00453838,-3.06021,-1.90607,-0.577242,-2.82205,-0.00484587,-0.209719,-0.00101509
-3.29876,1.77282,0.573921,-2.91426,-0.0225603,-0.230124,0.00484527,-3.06312,-1.9058,-0.576977,-2.82166,-0.00491896,-0.20959,-0.00108417
