3.61116,-2.85375,-27.2316,-0.3215,-1.1847,0.424852,-2.16241,3.89232,-21.3352,0.625109,-0.984502,-0.319241
2.29317,-3.28956,-26.9458,-0.348704,-1.12098,0.508992,1.5464,2.39197,-26.4732,0.596206,-1.33181,-0.176453
-1.44539,-4.95574,-22.7531,-0.428478,-0.864144,0.739765,3.38514,2.02776,-26.9508,0.636693,-1.37284,-0.212849
-0.358855,-4.91292,-25.0139,-0.331203,-0.986066,0.594552,3.64021,1.80951,-26.9151,0.675584,-1.40316,-0.31571
0.18326,-4.09032,-26.1413,-0.333567,-1.06783,0.540998,2.59886,2.41432,-27.4373,0.637033,-1.4113,-0.234225
0.971557,-3.83753,-26.1274,-0.333251,-1.06268,0.525506,-1.90099,4.05826,-21.4012,0.638729,-0.992325,-0.349022
3.37544,-2.33813,-28.8282,-0.338438,-1.3094,0.408037,-2.42047,4.42701,-21.9124,0.594136,-1.0331,-0.368824
3.10127,-3.24189,-27.8674,-0.404976,-1.20306,0.580204,-0.837133,3.03557,-23.8413,0.608094,-1.17486,-0.298493
1.75046,-4.40611,-25.9014,-0.288743,-1.02358,0.50272,-0.0482427,2.36145,-24.1437,0.666441,-1.19806,-0.276845
0.972646,-4.41811,-26.2864,-0.360439,-1.08202,0.598984,0.749589,2.81467,-25.091,0.677388,-1.34318,-0.361299
-0.110189,-4.75959,-24.5505,-0.288263,-0.936081,0.52883,3.3852,2.38972,-26.6214,0.633131,-1.36511,-0.293527
0.43819,-3.97454,-25.6875,-0.375383,-1.04883,0.593434,1.80319,2.75151,-26.1619,0.592595,-1.32397,-0.257511
0.964778,-3.77369,-25.9822,-0.306257,-1.10217,0.465984,0.48492,2.85928,-25.2026,0.665693,-1.26983,-0.304782
2.29454,-3.24092,-27.2466,-0.251131,-1.16723,0.352237,0.221612,2.77011,-25.158,0.638446,-1.25806,-0.260547
3.37101,-2.24436,-28.3602,-0.422638,-1.30614,0.519785,-1.37027,3.11376,-22.9351,0.639321,-1.1045,-0.286981
2.5502,-3.39295,-26.5539,-0.347108,-1.0901,0.516392,-0.310048,2.87946,-24.2751,0.704998,-1.24049,-0.423642
0.975594,-4.5706,-26.7668,-0.281367,-1.10968,0.57847,1.00964,2.56945,-25.0422,0.677777,-1.3391,-0.346956
-0.367016,-4.35484,-24.8577,-0.346129,-0.981961,0.580863,1.54264,2.91709,-25.7395,0.599252,-1.30067,-0.298255
-0.627779,-4.52591,-24.8863,-0.360124,-0.990111,0.610502,0.486991,3.37107,-25.3537,0.582801,-1.28957,-0.364395
-0.365787,-4.42862,-24.8788,-0.331877,-0.978105,0.565902,1.80954,3.39742,-26.2148,0.582777,-1.40406,-0.346601
2.55717,-3.32107,-26.9726,-0.310777,-1.12945,0.540098,-0.312081,3.68591,-23.6222,0.61098,-1.17757,-0.427117
4.42234,-2.42005,-28.4818,-0.356288,-1.30588,0.520663,0.485835,3.4273,-24.932,0.579098,-1.23432,-0.281944
4.95507,-2.61138,-29.1398,-0.32146,-1.25547,0.421922,0.216773,2.87086,-24.7551,0.5938,-1.23056,-0.267557
2.02443,-4.24098,-26.7492,-0.295162,-1.10795,0.577747,0.73911,1.37908,-25.2463,0.695068,-1.28804,-0.253145
-1.70652,-5.79926,-23.4066,-0.263151,-0.872767,0.644683,0.745402,2.4693,-25.5624,0.580055,-1.28255,-0.221746
-2.46704,-5.03138,-24.895,-0.360533,-1.0007,0.641569,1.00656,1.91682,-25.4187,0.63875,-1.27589,-0.208414
-0.0886007,-3.8873,-25.6259,-0.347292,-1.03771,0.549809,0.481131,2.1866,-25.015,0.611229,-1.23811,-0.186933
0.976914,-3.27402,-26.7208,-0.284985,-1.17133,0.482129,-1.10186,4.26673,-23.2938,0.525004,-1.14246,-0.404414
3.10038,-2.78818,-28.0536,-0.2945,-1.23754,0.380117,0.222988,3.50142,-24.9229,0.506666,-1.23448,-0.287285
4.41863,-2.55371,-28.5173,-0.285686,-1.28249,0.432345,1.27475,3.0906,-24.8876,0.654594,-1.26044,-0.388661
4.4183,-3.25099,-28.3984,-0.333848,-1.20742,0.48266,1.53391,2.86911,-25.2942,0.582553,-1.28113,-0.335152
1.75629,-4.43113,-26.3423,-0.280425,-1.07406,0.571495,1.80017,2.75362,-25.5884,0.544775,-1.32781,-0.193689
-0.89922,-4.92091,-24.5346,-0.322009,-0.973196,0.665358,0.481373,3.10889,-24.8389,0.652083,-1.2794,-0.446529
-1.68564,-4.05389,-24.6794,-0.361637,-0.983718,0.583074,-0.571289,3.74063,-24.0604,0.565429,-1.17073,-0.283233
-0.358824,-4.52426,-25.3414,-0.308759,-1.0247,0.619123,-1.63248,3.92897,-22.7099,0.611423,-1.1181,-0.443182
0.692114,-3.80448,-25.6576,-0.239155,-1.01836,0.477662,1.27372,1.96671,-25.8929,0.652128,-1.31377,-0.229472
3.62064,-3.07037,-27.8545,-0.268752,-1.17207,0.464256,1.53292,2.21494,-25.5517,0.579724,-1.27819,-0.207072
3.34698,-3.21267,-27.308,-0.269496,-1.1936,0.457045,1.26577,1.84584,-25.426,0.649572,-1.29825,-0.28132
3.36234,-3.24459,-28.3232,-0.292391,-1.19351,0.425013,1.5402,2.6061,-26.1001,0.620637,-1.33206,-0.287119
1.49146,-4.38728,-26.1844,-0.295839,-1.12938,0.571046,-0.312951,2.81494,-23.8101,0.693912,-1.184,-0.344137
-0.106738,-4.54076,-24.9247,-0.280207,-0.98262,0.583029,-0.313579,2.98409,-24.1782,0.571293,-1.26505,-0.306346
-0.908502,-4.6955,-24.033,-0.293618,-0.927438,0.614659,-0.0450934,3.586,-24.0533,0.652108,-1.22338,-0.477691
0.1536,-3.66007,-24.6998,-0.309614,-0.978245,0.568752,1.01129,3.32594,-24.9414,0.610033,-1.26712,-0.402079
2.56654,-3.23394,-27.8251,-0.241367,-1.16601,0.436131,1.27193,3.43454,-24.5527,0.609693,-1.23689,-0.410301
2.02543,-3.52537,-26.8636,-0.264341,-1.14464,0.390572,1.01234,3.77651,-24.3077,0.652806,-1.1572,-0.450107
3.3633,-2.74159,-28.1819,-0.312591,-1.21414,0.501561,-0.314717,3.06016,-23.8797,0.572939,-1.16543,-0.272408
1.7468,-3.73824,-25.711,-0.294974,-1.0359,0.550716,0.480332,2.70732,-25.0417,0.608566,-1.31555,-0.258163
0.432985,-3.77296,-25.6269,-0.338477,-1.05348,0.611466,1.00554,1.89556,-25.7341,0.581601,-1.35569,-0.168355
0.436872,-4.79794,-25.9115,-0.280028,-1.04959,0.595432,0.739199,2.04046,-25.0008,0.635869,-1.26443,-0.274559
-0.0978458,-5.28679,-25.5711,-0.208494,-1.001,0.529623,0.743745,2.5074,-25.1329,0.593797,-1.25644,-0.244648
0.698552,-4.70102,-25.9036,-0.251703,-1.03757,0.550778,0.2145,2.67327,-24.7047,0.674178,-1.27686,-0.429148
2.55575,-3.6953,-27.0739,-0.239327,-1.10954,0.466314,-0.0416908,3.31499,-24.4122,0.623943,-1.19797,-0.276458
3.11263,-2.4221,-28.8251,-0.386012,-1.34911,0.559175,-0.837749,3.42974,-23.9519,0.580115,-1.17092,-0.283793
3.36664,-2.04544,-28.7414,-0.273717,-1.30235,0.382049,0.746423,3.1985,-24.8871,0.620511,-1.24613,-0.326337
1.50818,-3.14327,-27.1578,-0.364944,-1.20649,0.502036,3.38755,2.63326,-27.1281,0.581194,-1.40441,-0.316808
-0.639256,-4.73207,-24.5007,-0.265611,-0.949282,0.576896,1.7929,2.7796,-25.297,0.551831,-1.28756,-0.348902
-1.17168,-5.26545,-23.8591,-0.291033,-0.854125,0.667584,-0.578062,3.83042,-23.9567,0.449595,-1.22442,-0.271926
-1.16053,-5.07239,-24.5573,-0.293398,-0.96554,0.635914,-1.63142,3.54775,-23.0358,0.573268,-1.10986,-0.3033
2.82897,-2.76397,-27.7128,-0.284107,-1.17316,0.465839,-0.0468706,2.50086,-24.6293,0.663549,-1.25058,-0.341525
4.41998,-2.91673,-28.7449,-0.255254,-1.22705,0.43291,1.27721,2.90941,-25.2864,0.606676,-1.26796,-0.288546
3.0776,-3.54214,-27.0669,-0.267502,-1.11645,0.495822,1.53705,2.32684,-25.5814,0.648768,-1.30595,-0.310335
2.54579,-4.34732,-26.3735,-0.293739,-1.07636,0.585528,1.26891,1.99529,-25.4683,0.621723,-1.29025,-0.251563
1.48885,-4.63907,-26.3818,-0.195382,-1.04714,0.468313,-0.049342,2.55738,-24.6464,0.608336,-1.23075,-0.26784
-1.17396,-4.45665,-23.9476,-0.294296,-0.923871,0.600663,-0.307163,3.66604,-24.0586,0.579697,-1.17452,-0.298589
-0.374552,-3.7973,-24.7007,-0.239304,-0.955756,0.480776,1.80543,3.75003,-24.2422,0.526801,-1.17864,-0.315338
0.152279,-3.9417,-24.778,-0.210567,-0.947185,0.450625,1.27196,3.29035,-23.1949,0.551852,-1.09369,-0.241309
1.49016,-2.87722,-25.7653,-0.355038,-1.12521,0.558024,1.54386,3.10969,-23.5952,0.610152,-1.12499,-0.24876
2.03415,-3.00723,-27.1564,-0.313567,-1.20709,0.503613,-1.63323,3.39105,-21.2437,0.581886,-0.978829,-0.289165
4.16337,-2.56854,-29.0685,-0.256823,-1.25376,0.410913,-4.00422,4.03567,-20.678,0.542685,-0.993078,-0.252008
2.02541,-4.01935,-26.6846,-0.337609,-1.11888,0.622858,-0.581207,2.40248,-23.2439,0.568124,-1.11693,-0.204382
0.970174,-4.42271,-26.7227,-0.309318,-1.11673,0.608867,3.10516,-0.711444,-28.6773,0.625326,-1.58373,-0.0603289
-0.902016,-4.86613,-24.9584,-0.265738,-0.98374,0.58376,0.967888,-0.241125,-27.8958,0.624916,-1.47779,-0.10808
-0.887028,-4.06779,-26.055,-0.310826,-1.08189,0.589897,-0.0868529,2.09571,-28.0372,0.660404,-1.5183,-0.365029
2.57902,-3.23226,-29.1442,-0.270296,-1.27179,0.470684,-1.13714,4.72223,-27.3664,0.567212,-1.43507,-0.421109
2.82614,-3.5219,-28.3656,-0.254284,-1.20728,0.471344,-2.72731,5.30933,-26.9647,0.543174,-1.42706,-0.505258
3.88755,-3.17369,-28.7826,-0.296689,-1.24729,0.506543,-0.638972,5.23605,-28.8682,0.554284,-1.55839,-0.51681
1.48449,-4.8713,-26.008,-0.306449,-1.05957,0.637948,0.64958,3.54783,-31.1355,0.634465,-1.72948,-0.437375
-0.381709,-5.3367,-24.2483,-0.30543,-0.942021,0.672092,-2.02008,3.37046,-26.9172,0.71616,-1.44735,-0.466721
0.166567,-4.5835,-25.7072,-0.281449,-1.09733,0.565397,-0.231472,1.71383,-29.2323,0.757815,-1.6276,-0.419437
0.154052,-3.67562,-24.7037,-0.351625,-0.993623,0.627742,-1.58395,1.59263,-29.0899,0.666282,-1.61394,-0.363595
2.2865,-2.89549,-26.8343,-0.255154,-1.1022,0.438186,-4.24543,2.28946,-26.8649,0.69787,-1.4588,-0.392841
2.28654,-2.43076,-26.7045,-0.298591,-1.10995,0.468474,-1.93901,1.48479,-30.781,0.696714,-1.7329,-0.335316
3.62424,-2.70008,-28.1909,-0.227952,-1.18275,0.383215,-1.74453,1.06323,-32.3097,0.697553,-1.90475,-0.288392
3.62819,-3.39117,-27.9409,-0.254608,-1.17191,0.464473,-3.61147,2.16871,-29.2126,0.770888,-1.59265,-0.487988
-0.10318,-4.89622,-24.5826,-0.279507,-0.95615,0.605886,-5.25444,3.01362,-30.5026,0.80099,-1.78877,-0.644339
-1.15835,-5.33518,-24.1907,-0.264745,-0.927599,0.614444,-8.16646,4.5727,-28.5006,0.719484,-1.62445,-0.627949
-0.896554,-5.04991,-24.1326,-0.180187,-0.892343,0.481151,-2.10599,2.33425,-36.7316,0.595389,-2.17128,-0.387368
-0.115057,-4.27296,-23.5346,-0.208549,-0.857027,0.47416,-2.41142,3.23214,-34.4427,0.768838,-2.01335,-0.724581
1.49432,-2.96862,-25.3519,-0.312194,-1.07949,0.506577,-7.72529,3.28259,-32.4392,0.681154,-1.98464,-0.556718
3.63721,-1.68669,-27.9004,-0.331081,-1.18384,0.399648,-8.52096,4.32693,-29.8422,0.584669,-1.64097,-0.529868
6.01536,-1.59417,-28.9275,-0.299378,-1.25056,0.409463,-0.663767,1.09957,-35.3158,0.727068,-2.0361,-0.454772
1.47745,-4.55793,-24.6001,-0.292574,-0.953512,0.604002,-3.50844,1.80201,-30.8828,0.725707,-1.74763,-0.567453
-0.363872,-5.21384,-24.6524,-0.264782,-0.956499,0.605555,-5.67237,2.58027,-30.3474,0.639434,-1.74966,-0.493096
-0.623507,-5.08546,-24.5974,-0.335448,-0.979995,0.694355,-7.81081,3.5604,-28.6858,0.600782,-1.62359,-0.50113
-0.618706,-4.50911,-25.3181,-0.266768,-1.00938,0.560557,-5.34616,2.73809,-30.9858,0.664186,-1.72144,-0.477239
0.981758,-3.93473,-26.5886,-0.310113,-1.10878,0.579256,-8.75545,2.82061,-28.8315,0.746325,-1.67863,-0.586556
1.48958,-3.68461,-26.1185,-0.238964,-1.04693,0.4689,-6.01896,1.79962,-30.2142,0.799948,-1.68575,-0.477096
4.16909,-2.38022,-29.0154,-0.3838,-1.29615,0.573394,-5.37787,1.80172,-32.0369,0.677703,-1.78432,-0.354412
4.42046,-3.2141,-28.3861,-0.310721,-1.22004,0.529318,-8.73464,2.26724,-29.555,0.680588,-1.70836,-0.457962
2.28742,-4.66723,-26.443,-0.279214,-1.07664,0.585467,-8.81215,2.42823,-29.7111,0.730796,-1.6825,-0.567162
-0.381058,-4.71767,-24.2031,-0.235476,-0.85591,0.555922,-4.096,1.10511,-33.8297,0.792075,-1.89927,-0.509107
-0.639184,-4.39617,-24.4083,-0.237952,-0.933719,0.518123,-7.62954,4.01951,-31.2615,0.675219,-1.72679,-0.696266
-1.15231,-4.02389,-25.1395,-0.270742,-0.984524,0.474202,-9.26098,3.92577,-31.5328,0.637082,-1.7417,-0.628787
1.77722,-2.85101,-27.6626,-0.270624,-1.17088,0.452261,-6.59464,2.80502,-34.9676,0.622287,-1.97301,-0.53265
2.29216,-3.5311,-27.01,-0.2256,-1.10205,0.437458,-5.38264,1.48912,-36.0243,0.648346,-2.03265,-0.399335
2.5588,-3.4191,-26.9951,-0.338744,-1.14028,0.585331,-8.54384,2.85786,-31.7318,0.701602,-1.75797,-0.572735
3.89428,-3.59541,-28.4553,-0.239997,-1.20149,0.455832,-9.80405,3.32869,-30.8715,0.714076,-1.73211,-0.711212
2.00924,-3.86826,-25.7654,-0.224039,-1.0121,0.461928,-11.5703,2.37345,-29.132,0.795152,-1.60324,-0.594544
-0.385092,-4.41132,-23.9918,-0.209147,-0.891606,0.481784,-11.5936,2.36875,-29.5695,0.7035,-1.62206,-0.542267
-0.371925,-4.24408,-24.3843,-0.266285,-0.940972,0.547523,-11.1379,2.19976,-30.8734,0.758911,-1.71851,-0.551146
0.177914,-4.24302,-25.7384,-0.295491,-1.04595,0.581694,-8.90369,1.79278,-33.1615,0.687857,-1.88704,-0.568186
0.707195,-3.79082,-26.0904,-0.268289,-1.05982,0.514498,-6.8293,1.62542,-33.7346,0.804126,-1.93971,-0.64947
1.22151,-4.20146,-25.4899,-0.222599,-0.935943,0.500859,-7.23678,2.21483,-31.6735,0.682117,-1.7841,-0.657897
3.34865,-3.29783,-27.0177,-0.267732,-1.11191,0.48092,-10.2788,3.38698,-29.9768,0.696761,-1.68207,-0.752539
3.89367,-2.60987,-28.6211,-0.270644,-1.22778,0.43428,-10.9863,3.74792,-28.6889,0.739869,-1.59043,-0.78058
4.43061,-2.70024,-29.5627,-0.256862,-1.28723,0.417466,-11.7959,4.12047,-29.1643,0.662511,-1.59676,-0.682902
0.443911,-4.26359,-26.6406,-0.29632,-1.10982,0.580498,-8.91974,0.682062,-32.8486,0.77887,-1.88144,-0.548276
-3.02185,-5.31587,-23.6141,-0.293379,-0.908227,0.654255,-6.89716,0.250163,-34.2219,0.86814,-2.00745,-0.658954
-0.878511,-4.51424,-25.7385,-0.337553,-1.06696,0.656244,-5.83225,0.423578,-33.9265,0.69717,-1.93294,-0.502192
0.433446,-4.60861,-25.8601,-0.223207,-1.02613,0.506526,-12.0484,3.3489,-28.4829,0.764906,-1.59498,-0.792549
1.50752,-3.59396,-26.9699,-0.352835,-1.14968,0.615307,-13.5451,4.11959,-27.2569,0.735591,-1.51985,-0.859446
3.61711,-2.82699,-27.7862,-0.268869,-1.1679,0.449915,-13.7829,4.67368,-27.0827,0.656468,-1.41462,-0.793379
5.22351,-3.1904,-29.7538,-0.297141,-1.3091,0.504256,-10.1054,2.32827,-31.0211,0.641814,-1.73938,-0.600456
2.79752,-3.93294,-26.2782,-0.279769,-1.06423,0.541479,-3.64589,-0.387989,-36.5421,0.779754,-2.16783,-0.64144
1.48728,-3.76533,-26.5775,-0.295981,-1.10039,0.550154,-4.63707,-0.0219685,-35.2298,0.822401,-2.07657,-0.669739
-2.76106,-4.64388,-23.8859,-0.309092,-0.934174,0.632179,-9.92534,1.86598,-31.4614,0.733428,-1.73334,-0.670728
-1.95244,-3.76255,-25.4563,-0.255254,-1.02628,0.496173,-12.9013,3.43355,-28.689,0.729364,-1.50424,-0.847858
1.77464,-3.14908,-28.1851,-0.284167,-1.21262,0.488117,-12.7308,3.70732,-30.4157,0.613387,-1.63899,-0.664326
0.949669,-3.61746,-26.0619,-0.253401,-1.0517,0.484719,-11.9236,3.99696,-30.1347,0.698901,-1.66833,-0.880849
3.364,-3.17283,-29.1809,-0.32617,-1.28976,0.544252,-8.30292,1.50661,-34.7176,0.802344,-1.95233,-0.835538
2.81636,-3.82791,-28.0064,-0.309817,-1.20024,0.568538,-6.06913,0.0495067,-36.2643,0.675421,-1.98266,-0.486597
2.27934,-4.37136,-27.2412,-0.294246,-1.14089,0.584744,-8.21381,-0.141146,-36.3334,0.737534,-2.10782,-0.609009
3.62317,-3.93259,-28.97,-0.337985,-1.27468,0.610256,-12.3764,3.25978,-32.1983,0.64623,-1.75085,-0.797127
1.22577,-4.30789,-27.1488,-0.309108,-1.14643,0.600626,-12.95,3.53251,-32.9845,0.52709,-1.83947,-0.671359
-1.69297,-4.70967,-25.2965,-0.323196,-1.03452,0.650864,-10.1391,3.22964,-34.1615,0.562552,-1.86405,-0.731772
