0.00567517,0.291628,-0.00426484,0.00501364,0.00313661,0.0338756,-0.00197254,0.0159254,-0.291646,0.00383609,-0.0013872,-0.00502279,0.0304605,-0.0237558
0.00516044,0.292714,-0.00354547,0.00631983,0.00212121,0.0330654,-0.0027404,0.0167103,-0.293446,0.00288135,-0.000955609,-0.00416952,0.0292554,-0.0228604
0.00293339,0.295081,-0.00195764,0.0103167,-0.000146697,0.031272,-0.00443678,0.0159866,-0.296392,0.0011229,0.00182491,-0.00211924,0.0272025,-0.0211165
0.000162988,0.297517,-0.000339279,0.0149662,-0.00247713,0.0293772,-0.0061997,0.0151024,-0.299789,-0.000961404,0.0051473,0.00043212,0.0247731,-0.0190256
-0.00353763,0.299803,0.001148,0.0205036,-0.0046548,0.0275326,-0.00788339,0.0164002,-0.302289,-0.00247764,0.00564845,0.0021639,0.0229933,-0.0175696
-0.00383701,0.300916,0.00188353,0.0216689,-0.0056974,0.0266635,-0.00868123,0.0189823,-0.304051,-0.00353013,0.00431306,0.00323298,0.0217683,-0.016633
-0.0045495,0.301831,0.0024748,0.0230965,-0.00654895,0.025946,-0.00934652,0.0218827,-0.305049,-0.00408343,0.00210076,0.00360993,0.0210995,-0.016219
-0.00516428,0.30268,0.003023,0.0243759,-0.00733817,0.0252802,-0.00996389,0.0245243,-0.305642,-0.004368,-0.000143663,0.00363546,0.0207185,-0.0160682
-0.00424547,0.303388,0.00350972,0.0239526,-0.0079995,0.0247849,-0.0104531,0.0269149,-0.306284,-0.00469757,-0.00208516,0.0037524,0.0202851,-0.0158628
-0.00211412,0.303905,0.00389558,0.0221239,-0.00848467,0.0244828,-0.010783,0.0295451,-0.307416,-0.00539027,-0.00387384,0.00439471,0.0194627,-0.0153059
0.000149766,0.304946,0.00464621,0.0205681,-0.00947949,0.0237813,-0.0114838,0.031348,-0.30916,-0.00650547,-0.00435208,0.00567853,0.0181619,-0.0142926
0.00149018,0.306406,0.00566693,0.0203035,-0.0108808,0.0227182,-0.0125019,0.033604,-0.311107,-0.00778984,-0.00509857,0.00720417,0.0166815,-0.0131329
0.00148313,0.308278,0.00693873,0.0217575,-0.0126769,0.0212918,-0.0138414,0.0355257,-0.313219,-0.00919461,-0.00536158,0.00892739,0.0150573,-0.0118392
0.000985158,0.310306,0.00830383,0.0238547,-0.0146224,0.0197205,-0.0153066,0.0373105,-0.315734,-0.0108903,-0.0051476,0.0110841,0.0131039,-0.0102479
-0.0004428,0.312473,0.0097337,0.0270376,-0.0166931,0.0180013,-0.0168944,0.0389747,-0.318601,-0.0128401,-0.00450166,0.0136223,0.010853,-0.00839351
-0.000669918,0.313933,0.0107127,0.0284407,-0.0180896,0.0168537,-0.0179551,0.0405356,-0.321007,-0.0144758,-0.00408949,0.0157313,0.00893889,-0.00684664
-5.19787e-05,0.31492,0.0113956,0.0285903,-0.0190384,0.0161074,-0.0186584,0.0420692,-0.323343,-0.0160716,-0.00368691,0.0177979,0.00706691,-0.00533643
0.000668191,0.315635,0.0118975,0.0284175,-0.0197269,0.0155761,-0.019163,0.0441559,-0.325222,-0.0173821,-0.00416987,0.0194448,0.00552216,-0.00414778
0.00121094,0.316239,0.0123185,0.0283403,-0.0203066,0.0151246,-0.0195903,0.0464774,-0.326869,-0.0185505,-0.00505388,0.0208875,0.00414133,-0.00312018
0.00149077,0.317052,0.0128746,0.0287053,-0.0210878,0.0144997,-0.0201757,0.0485613,-0.328493,-0.0197035,-0.00570887,0.0223274,0.00277139,-0.00209529
0.00240326,0.317878,0.0134621,0.0284307,-0.0218908,0.0138841,-0.0207577,0.049813,-0.330344,-0.0209846,-0.00536218,0.0239984,0.00124175,-0.000886314
0.0030087,0.31872,0.0140506,0.0284895,-0.0227065,0.0132433,-0.0213578,0.0508354,-0.332651,-0.0225797,-0.00439303,0.0261416,-0.000659764,0.000660513
0.00328837,0.319384,0.0145074,0.0287424,-0.023347,0.0127296,-0.0218362,0.0520221,-0.335145,-0.0243178,-0.00339458,0.0284931,-0.0027397,0.00234729
0.00340983,0.319752,0.0147568,0.028917,-0.0236982,0.0124438,-0.0221022,0.0536574,-0.337355,-0.0258874,-0.00303881,0.0305883,-0.00462841,0.00383338
0.00329557,0.319845,0.0148103,0.0291088,-0.0237794,0.0123676,-0.0221727,0.0557066,-0.339413,-0.0273796,-0.00318673,0.0325577,-0.00642654,0.00521022
0.00330787,0.319694,0.0147023,0.02897,-0.0236255,0.012488,-0.022062,0.057814,-0.341145,-0.0286562,-0.00365344,0.0342178,-0.00797414,0.00635923
0.00311103,0.319479,0.0145443,0.0289956,-0.0234084,0.0126511,-0.0219103,0.0593273,-0.342425,-0.0295921,-0.00394612,0.0354215,-0.00912283,0.00720109
0.00303673,0.3191,0.0142786,0.0287603,-0.0230332,0.0129475,-0.0216355,0.0609649,-0.343642,-0.0304964,-0.00440441,0.0365776,-0.0102308,0.00799981
0.00279537,0.318742,0.0140215,0.0287151,-0.0226767,0.0132217,-0.0213798,0.0627104,-0.344973,-0.0314916,-0.00485014,0.0378644,-0.0114503,0.00888336
0.00255288,0.318354,0.0137443,0.0286474,-0.0222915,0.013519,-0.0211024,0.0635892,-0.346564,-0.0326186,-0.00424376,0.0393977,-0.0128401,0.00997523
0.00282785,0.318059,0.0135496,0.0281229,-0.0220045,0.0137592,-0.0208822,0.0648986,-0.348582,-0.0340724,-0.00363793,0.0413876,-0.0146289,0.0113739
0.00284583,0.317965,0.0134835,0.0280278,-0.0219102,0.0138328,-0.0208143,0.0663847,-0.350762,-0.0356527,-0.00302666,0.0435573,-0.0165831,0.0128929
0.00261033,0.318178,0.0136172,0.028442,-0.0221095,0.0136593,-0.020974,0.0682632,-0.352411,-0.0368953,-0.00324247,0.0452138,-0.018129,0.0140257
0.00273181,0.318387,0.0137609,0.0284855,-0.0223098,0.0135,-0.0211233,0.0697512,-0.353671,-0.0378465,-0.00344638,0.0464716,-0.0193204,0.014887
0.00248361,0.318521,0.0138406,0.0288492,-0.0224328,0.0133876,-0.0212259,0.071865,-0.354994,-0.038889,-0.00415741,0.0478262,-0.0206209,0.0157866
0.0027534,0.318631,0.0139231,0.02866,-0.0225403,0.0133101,-0.0213006,0.074015,-0.356286,-0.0399164,-0.00491508,0.0491587,-0.0219102,0.0166657
0.00305582,0.318675,0.013962,0.0283837,-0.0225847,0.0132851,-0.0213266,0.074435,-0.357861,-0.0410202,-0.00381827,0.0507208,-0.0233073,0.0177873
0.00354937,0.318666,0.0139725,0.0278684,-0.0225813,0.0133068,-0.0213107,0.0744631,-0.35937,-0.0420507,-0.00241848,0.0522054,-0.0246184,0.0188728
0.00379687,0.318692,0.013997,0.027634,-0.0226071,0.0132944,-0.0213242,0.0761322,-0.360407,-0.042877,-0.00295048,0.0532808,-0.0256656,0.0195854
0.00350223,0.318876,0.0141098,0.0280859,-0.0227789,0.0131418,-0.0214639,0.0780007,-0.361251,-0.0435876,-0.00383945,0.0541735,-0.026568,0.0201544
0.00293833,0.319101,0.0142408,0.0288489,-0.0229868,0.0129485,-0.0216393,0.0800318,-0.362049,-0.0442826,-0.00490938,0.0550332,-0.0274536,0.0206895
0.00297738,0.319132,0.0142622,0.0288342,-0.023016,0.0129248,-0.0216615,0.080726,-0.362997,-0.0449807,-0.00462385,0.0559933,-0.0283506,0.0213603
0.00325137,0.319105,0.0142524,0.0285295,-0.0229919,0.0129547,-0.0216362,0.0811383,-0.36395,-0.0456613,-0.00407825,0.0569497,-0.0292254,0.0220416
0.00363679,0.318922,0.0141411,0.0279836,-0.022819,0.0131097,-0.0214955,0.0815211,-0.364963,-0.0463819,-0.0034441,0.0579697,-0.0301528,0.0227701
0.00385149,0.318775,0.0140473,0.0276423,-0.0226775,0.0132318,-0.0213839,0.0819977,-0.365696,-0.0469176,-0.00316071,0.0587109,-0.0308456,0.0232926
0.00372945,0.318698,0.0139893,0.0277048,-0.0225997,0.0132886,-0.0213306,0.0824016,-0.366158,-0.0472603,-0.00307575,0.0591729,-0.0312912,0.0236161
