-0.0299174,0.0726486,0,0,0,0
-0.0623495,0.13073,0,0,0,0
-0.0204783,0.0995622,0,0,0,0
0.0370815,0.0564043,0,0,0,0
0.0571397,0.0156791,0,0,0,0
0.0506509,-0.00820488,0,0,0,0
0.0259096,-0.0170932,0,0,0,0
0.00533154,0.00412756,0,0,0,0
-0.00685804,0.0435081,0,0,0,0
-0.0201005,0.0841987,0,0,0,0
-0.00136758,0.0858035,0,0,0,0
0.0155811,0.0636843,0,0,0,0
0.0212406,0.0305098,0,0,0,0
0.0237139,0.00148445,0,0,0,0
0.0283468,-0.0234486,0,0,0,0
0.0152389,-0.0241452,0,0,0,0
0.00203638,-0.0194669,0,0,0,0
-0.00436536,-0.0178776,0,0,0,0
-0.0184728,-0.0106637,0,0,0,0
-0.0173512,-0.00428616,0,0,0,0
-0.0118424,-0.000502143,0,0,0,0
0.000447279,0.00346638,0,0,0,0
0.0151696,0.00323023,0,0,0,0
0.0120548,0.00591993,0,0,0,0
0.00214532,0.00915385,0,0,0,0
-0.00112153,0.00621751,0,0,0,0
-0.00695915,0.00471834,0,0,0,0
-0.00326969,-0.000728454,0,0,0,0
-0.00355642,-0.00329481,0,0,0,0
-0.00103111,-0.000975615,0,0,0,0
0.00409011,-0.00193357,0,0,0,0
0.0063888,-0.00604414,0,0,0,0
0.0045357,-0.00513034,0,0,0,0
-0.00399488,-0.000728797,0,0,0,0
-0.0123033,0.00560002,0,0,0,0
-0.0109715,0.00556874,0,0,0,0
0.00381211,0.00107639,0,0,0,0
0.0182711,-0.00702233,0,0,0,0
0.0149461,-0.0046968,0,0,0,0
0.00339099,0.000959534,0,0,0,0
-0.00677488,0.00415117,0,0,0,0
-0.019274,0.0102367,0,0,0,0
-0.0139733,0.0042077,0,0,0,0
0.000857556,-0.00206014,0,0,0,0
0.0114775,-0.00732748,0,0,0,0
0.0229685,-0.0137533,0,0,0,0
0.00737261,-0.00569031,0,0,0,0
-0.0029,0.00169431,0,0,0,0
-0.0182335,0.00925359,0,0,0,0
-0.0157031,0.00599435,0,0,0,0
-0.00362273,0.000811014,0,0,0,0
0.00572033,-0.00211273,0,0,0,0
0.0187486,-0.00496162,0,0,0,0
0.011326,-0.000642606,0,0,0,0
0.00111277,0.00595352,0,0,0,0
-0.0116114,0.00891675,0,0,0,0
-0.0159953,0.00608014,0,0,0,0
-0.0106079,0.000139322,0,0,0,0
0.00681716,-0.00519665,0,0,0,0
0.0172235,-0.00821724,0,0,0,0
0.0125097,-0.00627239,0,0,0,0
0.0049273,-0.0026982,0,0,0,0
-0.00659671,0.00215861,0,0,0,0
-0.013868,0.00340781,0,0,0,0
-0.0140907,0.00332386,0,0,0,0
-0.0100022,0.00300489,0,0,0,0
0.00486838,-0.00339483,0,0,0,0
0.0167187,-0.00571657,0,0,0,0
0.0134382,-0.00455873,0,0,0,0
0.00325276,-0.00184284,0,0,0,0
-0.0081282,0.00164167,0,0,0,0
-0.0217977,0.0067152,0,0,0,0
-0.0161732,0.00404299,0,0,0,0
-0.00103508,-0.000511259,0,0,0,0
0.0151772,-0.00607564,0,0,0,0
0.0255601,-0.00838058,0,0,0,0
0.012649,-0.00222173,0,0,0,0
-0.00298207,0.00574397,0,0,0,0
-0.0103874,0.0064894,0,0,0,0
-0.0134775,0.00369085,0,0,0,0
-0.0121953,0.00310815,0,0,0,0
0.00255069,0.000331747,0,0,0,0
0.00910166,-0.000602359,0,0,0,0
0.00873547,-0.000968537,0,0,0,0
0.00683985,-0.00175084,0,0,0,0
-0.00315774,-0.000759449,0,0,0,0
-0.00762528,-0.00093542,0,0,0,0
-0.00523669,-0.00263542,0,0,0,0
-8.80393e-05,-0.00250583,0,0,0,0
-0.000292624,-4.56275e-05,0,0,0,0
0.00612592,0.00251052,0,0,0,0
0.00168689,0.00640807,0,0,0,0
0.00126185,0.0087939,0,0,0,0
-0.000533645,0.00814188,0,0,0,0
0.000322821,-0.000162835,0,0,0,0
0.00118985,-0.00288777,0,0,0,0
0.00331995,-0.00826204,0,0,0,0
0.00270794,-0.0120002,0,0,0,0
-0.00587756,-0.00498169,0,0,0,0
-0.00756312,-0.00177039,0,0,0,0
-0.00377552,-0.000617098,0,0,0,0
0.0013455,-0.000573124,0,0,0,0
0.00768738,-0.00109298,0,0,0,0
0.00714801,0.000198645,0,0,0,0
0.00117475,0.00462463,0,0,0,0
-0.0100442,0.0098103,0,0,0,0
-0.0063128,0.00486162,0,0,0,0
-0.00118355,0.00110677,0,0,0,0
0.00256255,-0.00446488,0,0,0,0
0.00756056,-0.00604007,0,0,0,0
0.00302882,-0.00639638,0,0,0,0
-0.00151378,-0.00574171,0,0,0,0
-0.00460796,-0.00194373,0,0,0,0
-0.00225863,0.000545527,0,0,0,0
0.00141515,0.0035268,0,0,0,0
0.00370048,0.0080851,0,0,0,0
-0.000776296,0.00879111,0,0,0,0
-0.00119131,0.00750257,0,0,0,0
0.00105576,0.00198701,0,0,0,0
0.00191103,-0.00277103,0,0,0,0
0.00272845,-0.00505368,0,0,0,0
0.000819127,-0.00634641,0,0,0,0
-0.002363,-0.00425242,0,0,0,0
-0.00941859,-0.00150976,0,0,0,0
-0.00821206,7.33307e-05,0,0,0,0
0.00638734,-0.00119541,0,0,0,0
0.0126349,-0.00168356,0,0,0,0
0.00661792,0.00313184,0,0,0,0
-0.00474103,0.00638336,0,0,0,0
-0.0078883,0.00419205,0,0,0,0
-0.00417073,0.00397151,0,0,0,0
0.000894488,0.000742136,0,0,0,0
0.00452067,-0.00411509,0,0,0,0
0.00138819,-0.00598612,0,0,0,0
-0.00302113,-0.00213611,0,0,0,0
0.0032742,0.00212953,0,0,0,0
0.00672585,0.00397951,0,0,0,0
0.0113171,0.00479896,0,0,0,0
-0.000328892,0.00689297,0,0,0,0
-0.023647,0.0120063,0,0,0,0
-0.028909,0.00857687,0,0,0,0
-0.0149375,-0.0105852,0,0,0,0
