left_arm_torques.tau_1,left_arm_torques.tau_2,left_arm_torques.tau_3,left_arm_torques.tau_4,left_arm_torques.tau_5,left_arm_torques.tau_6,left_arm_torques.tau_7,right_arm_torques.tau_1,right_arm_torques.tau_2,right_arm_torques.tau_3,right_arm_torques.tau_4,right_arm_torques.tau_5,right_arm_torques.tau_6,right_arm_torques.tau_7,waist_torque.tau_w,time.t
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.279652,0.263672,-0.5625,1.1875,-0.75,-0.292969,3.82
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.351562,3.83
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.125,-0.6875,-0.292969,3.84
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.117188,3.85
-0.703125,2.63672,-0.894886,-0.966797,1,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.351562,3.86
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.25,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.234375,3.87
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.234375,3.88
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.292969,3.89
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.6875,-0.46875,3.9
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.351562,3.91
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.25,-0.1875,-0.0878906,-3.33984,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.292969,3.92
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.25,-0.1875,-0.0878906,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.761719,3.93
-0.703125,2.54883,-0.894886,-0.966797,0.9375,0.3125,-0.125,-0.0878906,-3.33984,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.46875,3.94
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.6875,-0.351562,3.95
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.117188,3.96
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.6875,-0.46875,3.97
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.351562,3.98
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.351562,3.99
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.25,-0.1875,-0.175781,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.46875,4
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.25,-0.1875,-0.175781,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.6875,-0.644531,4.01
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.175781,4.02
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.234375,4.03
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.46875,4.04
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.175781,4.05
-0.703125,2.63672,-0.894886,-0.878906,1,0.3125,-0.1875,-0.0878906,-3.42773,-0.279652,0.175781,-0.5,1.1875,-0.75,-0.175781,4.06
-0.703125,2.63672,-0.838956,-0.966797,0.875,0.25,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.351562,4.07
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.46875,4.08
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.234375,4.09
-0.703125,2.63672,-0.894886,-0.878906,0.875,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.46875,4.1
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.0585938,4.11
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.117188,4.12
-0.703125,2.54883,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.234375,4.13
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.351562,4.14
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.175781,-0.5625,1.1875,-0.75,-0.234375,4.15
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.46875,4.16
-0.703125,2.63672,-0.894886,-0.966797,0.875,0.25,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.410156,4.17
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.351562,4.18
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.410156,4.19
-0.703125,2.63672,-0.950817,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.0585938,4.2
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.25,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.585938,4.21
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.234375,4.22
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.375,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.125,-0.75,-0.0585938,4.23
-0.703125,2.63672,-0.894886,-0.966797,0.875,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.234375,4.24
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.175781,4.25
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.375,-0.1875,-0.175781,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.46875,4.26
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.585938,4.27
-0.615234,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.46875,4.28
-0.703125,2.72461,-0.950817,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.292969,4.29
-0.703125,2.72461,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.391513,0.263672,-0.5,1.1875,-0.75,-0.175781,4.3
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5625,1.1875,-0.75,-0.527344,4.31
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.391513,0.175781,-0.5,1.1875,-0.75,-0.351562,4.32
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.351562,4.33
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.351562,4.34
-0.703125,2.63672,-0.950817,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.234375,4.35
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.391513,0.175781,-0.5,1.1875,-0.75,-0.46875,4.36
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.391513,0.175781,-0.5,1.1875,-0.75,-0.117188,4.37001
-0.703125,2.72461,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.279652,0.263672,-0.5,1.1875,-0.75,-0.46875,4.38001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.175781,4.39001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.351562,4.40001
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.46875,4.41001
-0.703125,2.54883,-0.894886,-0.966797,0.875,0.375,-0.1875,-0.175781,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.234375,4.42001
-0.703125,2.72461,-0.838956,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.46875,4.43001
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.391513,0.263672,-0.5,1.1875,-0.6875,0,4.44001
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.410156,4.45001
-0.703125,2.63672,-0.894886,-0.966797,0.875,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,0,4.46001
-0.703125,2.63672,-0.838956,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.234375,4.47001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.391513,0.175781,-0.5,1.1875,-0.75,-0.117188,4.48001
-0.703125,2.63672,-0.838956,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.292969,4.49001
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.234375,4.50001
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.234375,4.51001
-0.703125,2.63672,-0.894886,-0.878906,0.875,0.375,-0.1875,-0.175781,-3.42773,-0.391513,0.175781,-0.5,1.1875,-0.75,-0.292969,4.52001
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.42773,-0.391513,0.175781,-0.5625,1.1875,-0.75,-0.351562,4.53001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.175781,4.54001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.234375,4.55001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.351562,4.56001
-0.703125,2.63672,-0.894886,-0.966797,0.875,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.292969,4.57001
-0.703125,2.63672,-0.838956,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.703125,4.58001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.585938,4.59001
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.175781,4.60001
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.125,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.351562,4.61001
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.279652,0.175781,-0.5,1.1875,-0.6875,-0.292969,4.62001
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.527344,4.63001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.279652,0.263672,-0.5,1.1875,-0.6875,-0.410156,4.64001
-0.703125,2.63672,-0.950817,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5625,1.1875,-0.75,-0.351562,4.65001
-0.703125,2.54883,-0.894886,-0.878906,0.9375,0.3125,-0.125,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.6875,-0.292969,4.66001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.279652,0.263672,-0.5,1.1875,-0.6875,-0.410156,4.67001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.125,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.351562,4.68001
-0.703125,2.63672,-0.838956,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.292969,4.69001
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.175781,4.70001
-0.703125,2.63672,-0.894886,-0.878906,1,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.351562,4.71001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.375,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.351562,4.72001
-0.703125,2.63672,-0.894886,-0.878906,0.875,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.234375,4.73001
-0.703125,2.63672,-0.894886,-0.966797,0.875,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.46875,4.74001
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.351562,4.75001
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.234375,4.76001
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.644531,4.77001
-0.703125,2.72461,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.527344,4.78001
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.585938,4.79001
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,0.234375,4.80001
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.25,-0.75,-0.234375,4.81002
-0.703125,2.63672,-0.838956,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.391513,0.263672,-0.5,1.1875,-0.75,-0.292969,4.82002
-0.703125,2.63672,-0.838956,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.234375,4.83002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.410156,4.84002
-0.703125,2.63672,-0.894886,-0.878906,1,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.46875,4.85002
-0.703125,2.63672,-0.894886,-0.878906,0.875,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.234375,4.86002
-0.703125,2.63672,-0.838956,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.25,-0.6875,-0.292969,4.87002
-0.703125,2.63672,-0.838956,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5625,1.25,-0.75,-0.351562,4.88002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.25,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.351562,4.89002
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.351562,4.90002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.46875,4.91002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.279652,0.175781,-0.5,1.1875,-0.75,-0.410156,4.92002
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.6875,-0.820312,4.93002
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5625,1.1875,-0.75,-0.351562,4.94002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.263672,-0.5,1.25,-0.6875,-0.351562,4.95002
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.175781,-0.5625,1.1875,-0.75,0.0585938,4.96002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.25,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.46875,4.97002
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.527344,4.98002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.234375,4.99002
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.234375,5.00002
-0.703125,2.63672,-0.894886,-0.878906,0.875,0.3125,-0.1875,-0.175781,-3.42773,-0.391513,0.175781,-0.5,1.1875,-0.6875,-0.351562,5.01002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5625,1.1875,-0.75,-0.234375,5.02002
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.585938,5.03002
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.46875,5.04002
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.279652,0.263672,-0.5,1.1875,-0.6875,-0.117188,5.05002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,0,5.06002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.234375,5.07002
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.527344,5.08002
-0.703125,2.63672,-0.838956,-0.966797,0.875,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.175781,5.09002
-0.703125,2.63672,-0.894886,-0.966797,0.875,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.234375,5.10002
-0.703125,2.63672,-0.894886,-0.966797,1,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.351562,5.11002
-0.703125,2.63672,-0.838956,-0.966797,0.875,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.292969,5.12002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5625,1.1875,-0.6875,-0.410156,5.13002
-0.615234,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.46875,5.14002
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.234375,5.15002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.25,-0.1875,-0.0878906,-3.42773,-0.391513,0.175781,-0.5,1.1875,-0.6875,-0.46875,5.16002
-0.703125,2.54883,-0.894886,-0.878906,0.9375,0.25,-0.1875,-0.0878906,-3.33984,-0.335582,0.175781,-0.5625,1.1875,-0.6875,-0.351562,5.17002
-0.703125,2.54883,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.6875,-0.351562,5.18002
-0.703125,2.72461,-0.894886,-0.878906,0.9375,0.3125,-0.125,-0.0878906,-3.33984,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.585938,5.19002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.375,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5625,1.1875,-0.75,-0.234375,5.20002
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.6875,-0.234375,5.21002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.25,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.292969,5.22002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.351562,5.23002
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.375,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.234375,5.24003
-0.703125,2.63672,-0.894886,-0.878906,0.875,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.410156,5.25003
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.175781,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.410156,5.26003
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.6875,-0.351562,5.27003
-0.703125,2.72461,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,-0.585938,5.28003
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.351562,5.29003
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.3125,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5,1.1875,-0.75,0.292969,5.30003
-0.703125,2.63672,-0.894886,-0.878906,0.9375,0.375,-0.1875,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.6875,-0.820312,5.31003
-0.703125,2.63672,-0.894886,-0.966797,0.875,0.3125,-0.1875,-0.175781,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.6875,-0.117188,5.32003
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.25,-0.1875,-0.0878906,-3.33984,-0.391513,0.263672,-0.5,1.1875,-0.75,-0.351562,5.33003
-0.703125,2.63672,-0.838956,-0.878906,0.9375,0.25,-0.1875,-0.175781,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.6875,-0.351562,5.34003
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.1875,-0.0878906,-3.33984,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.117188,5.35003
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.25,-0.1875,-0.0878906,-3.42773,-0.335582,0.175781,-0.5,1.1875,-0.75,-0.234375,5.36003
-0.703125,2.63672,-0.894886,-0.966797,0.9375,0.3125,-0.125,-0.0878906,-3.42773,-0.335582,0.263672,-0.5625,1.1875,-0.75,-0.234375,5.37003
