-6.32812,17.666,9.73189,-1.75781,1.6875,-0.5,4.0625,-2.46094,-8.87695,-2.90838,-2.63672,-0.875,0,-1.375
-3.51562,8.87695,11.6895,-3.16406,0.5625,-0.125,1.5,-1.40625,-4.6582,-2.79652,-1.66992,-0.4375,0.1875,-1.375
0.0878906,1.49414,2.06942,-6.32812,0.1875,0,1.1875,-0.791016,-1.66992,-0.447443,-1.75781,-0.375,0.1875,-0.6875
-1.49414,0.175781,1.73384,-3.33984,0.25,0.125,0.5625,-2.02148,-1.31836,-0.0559304,-1.23047,-0.375,0.25,-0.375
-2.54883,3.51562,0.727095,-4.21875,0.3125,0.125,0.25,-3.07617,-2.54883,0.167791,-1.40625,-0.3125,0.25,-0.3125
-5.44922,4.21875,0.335582,-2.98828,0.4375,0.25,0.25,-3.86719,-2.19727,0.279652,-1.75781,-0.375,0.375,-0.125
-6.76758,4.21875,0.447443,-3.60352,0.5,0.3125,0.1875,-4.13086,-2.63672,1.39826,-2.46094,-0.375,0.375,-0.25
-6.32812,2.8125,-0.391513,-3.51562,0.4375,0.3125,0.25,-2.8125,-0.175781,1.34233,-3.25195,-0.4375,0.4375,-0.0625
-5.53711,2.10938,-0.391513,-3.51562,0.3125,0.25,0.25,-2.90039,0,2.01349,-3.51562,-0.375,0.375,0
-3.7793,0.439453,0.167791,-5.09766,0.3125,0.4375,0.3125,-3.07617,0,1.8457,-3.51562,-0.375,0.3125,0
-3.33984,0.263672,-1.06268,-4.83398,0.1875,0.375,0.3125,-2.90039,-0.175781,1.8457,-3.51562,-0.375,0.3125,0
-4.04297,0.966797,-0.615234,-4.57031,0.25,0.3125,0.25,-2.90039,-0.878906,1.78977,-3.51562,-0.4375,0.3125,0
-4.57031,2.28516,-0.447443,-4.57031,0.25,0.3125,0.125,-3.7793,-1.40625,1.45419,-2.19727,-0.3125,0.25,0
-4.83398,4.04297,-0.0559304,-4.21875,0.3125,0.3125,0.25,-3.7793,-1.93359,1.11861,-2.46094,-0.3125,0.1875,0.0625
-4.57031,5.09766,0.615234,-3.7793,0.25,0.25,0.25,-3.33984,-3.16406,0.671165,-2.19727,-0.3125,0.1875,0.0625
-4.21875,5.625,0.838956,-3.7793,0.25,0.25,0.0625,-2.46094,-3.86719,0.223722,-1.8457,-0.1875,0.125,0.0625
-3.95508,5.36133,1.34233,-3.16406,0.25,0.1875,0.0625,-2.02148,-3.42773,-0.0559304,-2.10938,-0.1875,0.0625,0
-3.60352,5.36133,1.95756,-3.25195,0.25,0.1875,0.0625,-1.8457,-3.07617,0.223722,-2.10938,-0.1875,0,-0.0625
-3.60352,5.36133,2.51687,-3.42773,0.25,0.125,0.0625,-1.75781,-2.90039,0.279652,-2.28516,-0.1875,0.0625,0
-3.42773,6.06445,2.46094,-3.7793,0.25,0.125,0.125,-2.10938,-2.72461,0.167791,-2.19727,-0.25,0.0625,-0.0625
-3.33984,6.5918,2.5728,-3.60352,0.25,0.125,0.25,-2.54883,-2.72461,0.503374,-2.19727,-0.1875,0,-0.0625
-3.42773,6.41602,2.18129,-3.86719,0.25,0.25,0.125,-2.90039,-2.54883,0.503374,-1.66992,-0.25,0.125,0
-4.13086,5.71289,2.06942,-3.86719,0.25,0.1875,0.25,-3.16406,-2.63672,0.391513,-1.8457,-0.25,0.125,0
-4.21875,5.27344,2.01349,-3.86719,0.3125,0.25,0.25,-2.72461,-1.75781,0.503374,-1.75781,-0.25,0.1875,-0.0625
-4.13086,4.6582,1.23047,-3.7793,0.3125,0.25,0.25,-2.54883,-0.966797,0.838956,-2.72461,-0.3125,0.1875,0
-4.30664,3.86719,1.34233,-3.7793,0.3125,0.25,0.3125,-2.54883,-0.791016,1.00675,-2.90039,-0.3125,0.1875,-0.0625
-4.39453,3.7793,1.06268,-4.21875,0.4375,0.25,0.4375,-2.54883,-0.615234,1.34233,-2.98828,-0.3125,0.1875,-0.0625
-4.48242,3.42773,1.00675,-4.48242,0.4375,0.25,0.4375,-3.69141,-0.527344,1.51012,-2.46094,-0.3125,0.1875,-0.0625
-4.57031,3.07617,1.17454,-4.21875,0.4375,0.3125,0.4375,-3.69141,-0.791016,1.45419,-2.19727,-0.3125,0.1875,-0.0625
-5.00977,3.33984,0.559304,-4.30664,0.4375,0.25,0.4375,-3.16406,-1.05469,1.11861,-2.28516,-0.3125,0.1875,-0.0625
-4.48242,3.86719,0.950817,-4.39453,0.375,0.25,0.4375,-2.90039,-1.40625,1.11861,-2.63672,-0.25,0.125,-0.0625
-4.39453,3.95508,1.06268,-4.13086,0.4375,0.25,0.4375,-2.63672,-1.66992,0.671165,-2.72461,-0.3125,0.125,0
-4.57031,4.13086,1.39826,-4.13086,0.4375,0.25,0.375,-2.54883,-2.19727,0.559304,-2.63672,-0.25,0.1875,0
-4.39453,4.92188,1.73384,-3.95508,0.3125,0.25,0.3125,-2.90039,-2.19727,0.615234,-1.8457,-0.1875,0.125,0
-4.04297,5.44922,1.90163,-4.04297,0.3125,0.25,0.3125,-2.90039,-2.63672,0.615234,-2.10938,-0.1875,0.125,0
-4.13086,5.53711,2.06942,-3.95508,0.3125,0.25,0.25,-2.54883,-2.72461,0.615234,-2.10938,-0.1875,0.125,0
-4.04297,5.53711,2.06942,-4.04297,0.3125,0.25,0.25,-2.28516,-2.28516,0.727095,-2.72461,-0.25,0.0625,0
-4.13086,5.625,2.12536,-3.95508,0.25,0.25,0.25,-2.46094,-2.28516,0.559304,-2.54883,-0.3125,0.125,0.0625
-3.95508,5.36133,2.06942,-4.04297,0.3125,0.25,0.3125,-3.07617,-1.75781,0.727095,-2.28516,-0.3125,0.125,0
-4.21875,5.18555,1.95756,-4.04297,0.3125,0.25,0.3125,-3.25195,-1.49414,0.615234,-1.93359,-0.3125,0.1875,0
-4.30664,5.09766,1.78977,-4.04297,0.3125,0.25,0.3125,-2.72461,-1.14258,1.06268,-2.63672,-0.3125,0.1875,-0.0625
-4.21875,4.6582,1.2864,-4.13086,0.3125,0.25,0.3125,-2.90039,-0.966797,0.838956,-2.54883,-0.3125,0.1875,-0.0625
-4.57031,4.30664,1.39826,-4.04297,0.4375,0.25,0.4375,-3.07617,-0.966797,1.06268,-2.54883,-0.3125,0.125,-0.0625
-4.6582,4.13086,1.23047,-4.13086,0.375,0.25,0.4375,-3.51562,-1.05469,1.06268,-2.54883,-0.3125,0.1875,-0.0625
-4.48242,3.86719,1.17454,-4.21875,0.4375,0.25,0.4375,-3.25195,-1.05469,0.838956,-2.46094,-0.25,0.1875,-0.0625
-4.30664,3.86719,1.45419,-4.48242,0.4375,0.25,0.4375,-2.8125,-1.40625,1.17454,-2.54883,-0.1875,0.125,-0.0625
-4.57031,4.13086,1.39826,-4.13086,0.3125,0.25,0.4375,-2.90039,-1.66992,0.727095,-2.54883,-0.25,0.125,0
-4.74609,4.04297,1.51012,-3.95508,0.3125,0.25,0.375,-2.8125,-1.8457,0.615234,-2.46094,-0.3125,0.125,0
-4.57031,4.6582,1.90163,-4.13086,0.3125,0.25,0.3125,-2.8125,-1.8457,0.727095,-2.54883,-0.25,0.125,0
-4.30664,4.92188,1.8457,-4.30664,0.3125,0.25,0.3125,-2.90039,-2.54883,0.503374,-2.28516,-0.25,0.125,0
-4.13086,5.18555,1.45419,-4.6582,0.3125,0.25,0.3125,-3.16406,-2.19727,0.279652,-2.54883,-0.3125,0.125,0
-4.21875,5.36133,1.95756,-4.21875,0.25,0.25,0.25,-3.07617,-1.8457,0.279652,-2.28516,-0.25,0.125,0
-4.48242,5.44922,1.51012,-4.13086,0.3125,0.25,0.25,-2.8125,-1.93359,0.559304,-2.63672,-0.25,0.125,0
-4.6582,5.27344,1.90163,-3.95508,0.3125,0.25,0.25,-2.8125,-2.02148,0.671165,-2.90039,-0.3125,0.1875,0
-4.39453,4.74609,1.8457,-4.13086,0.3125,0.25,0.3125,-3.07617,-1.49414,0.559304,-2.8125,-0.3125,0.1875,-0.0625
-4.39453,4.6582,1.34233,-4.39453,0.3125,0.25,0.3125,-3.07617,-1.40625,0.727095,-2.63672,-0.3125,0.1875,-0.0625
-4.48242,4.48242,1.62198,-4.13086,0.3125,0.25,0.3125,-3.42773,-1.66992,0.447443,-2.54883,-0.3125,0.1875,-0.0625
-4.74609,4.48242,1.45419,-4.30664,0.3125,0.25,0.3125,-3.7793,-1.14258,0.615234,-2.54883,-0.3125,0.1875,-0.0625
-4.6582,4.13086,1.2864,-4.48242,0.3125,0.25,0.4375,-3.25195,-1.14258,0.615234,-2.90039,-0.3125,0.1875,0
-4.83398,4.21875,1.39826,-4.21875,0.3125,0.25,0.4375,-3.25195,-0.966797,0.894886,-2.90039,-0.3125,0.1875,-0.0625
-4.74609,4.30664,1.45419,-4.48242,0.3125,0.25,0.4375,-3.25195,-1.40625,0.559304,-2.72461,-0.3125,0.1875,0
-5.09766,4.57031,1.67791,-4.57031,0.3125,0.25,0.4375,-3.33984,-1.8457,0.391513,-2.8125,-0.1875,0.125,0
