-13.029,-32.2556,-11.5484,-1.8026,-0.17817,-1.2584,1.68596,13.6232,-20.1353,1.0572,-0.755082,-0.490755
-2.16741,-20.288,-22.6468,0.675145,-0.487418,-3.80995,1.29364,6.55342,-13.6874,0.787798,-0.556424,0.832689
20.2419,2.96991,-45.0782,-1.26654,-1.00435,-1.75981,3.48155,0.285258,-13.1835,0.7816,-0.568336,0.188827
5.74949,2.09867,-21.8322,-0.589009,-0.76804,-1.26695,-1.92741,0.542085,-7.5229,0.59729,-0.701602,-0.191619
5.93379,-3.52895,-27.8342,-0.747891,-1.20607,0.477112,-4.40373,2.89241,-7.7403,0.562849,-0.907559,-0.754839
-6.54936,-5.73055,-15.938,-0.738811,-1.41761,1.20051,-5.71741,2.11382,-9.37304,0.549067,-1.19666,-0.835657
-8.6441,-5.5803,-18.4986,-0.784127,-1.7113,1.24773,-3.96281,1.3821,-14.0367,0.908764,-1.40167,-1.4219
-7.49478,-2.30823,-17.7724,-0.938613,-1.62442,1.15443,2.19155,-3.96275,-20.6968,0.927425,-1.39598,-0.638308
-5.20502,-1.08842,-18.304,-0.855288,-1.46274,0.87162,2.84153,-4.77242,-21.8878,0.991083,-1.40639,-0.948657
4.80198,2.99954,-32.0945,-1.01473,-1.75479,-0.215285,2.24108,-4.57163,-21.2787,0.94412,-1.33754,-0.887333
5.63013,3.92551,-30.3992,-1.14534,-1.62344,0.307321,2.77593,-4.27332,-21.6516,0.942907,-1.33032,-0.930587
2.57301,1.92176,-27.5435,-1.00543,-1.57192,0.436095,2.8483,-2.96617,-22.0265,0.96311,-1.35607,-1.126
1.03099,-0.979862,-27.3884,-0.893369,-1.66859,0.881846,-3.97889,-0.241813,-11.3196,0.673136,-1.14703,-1.24128
-0.777898,-4.61887,-25.4842,-0.897365,-1.66579,1.20838,-3.1944,0.894589,-13.1757,0.579943,-1.13092,-1.26551
-1.485,-7.47227,-23.1154,-0.668759,-1.51448,1.2143,-2.6569,3.70355,-12.7639,0.464271,-1.08172,-1.40511
-0.44939,-8.90814,-23.888,-0.510894,-1.51119,1.35826,-1.15193,5.67344,-11.8445,0.264406,-0.885185,-1.35455
-1.77722,-9.14654,-19.6396,-0.325501,-1.28025,1.05789,0.891239,4.64611,-13.888,0.276408,-0.774139,-1.01145
-0.617569,-9.4931,-20.8487,-0.215601,-1.25255,0.723489,1.45329,3.69182,-13.6099,0.364593,-0.672664,-1.00651
-0.239045,-9.81101,-21.7978,-0.112792,-1.19363,0.445697,2.2581,3.16507,-15.2232,0.365012,-0.774343,-0.990586
1.51909,-10.7556,-24.8562,-0.212813,-1.26418,0.612667,0.897078,2.89004,-13.9453,0.411329,-0.766739,-0.878831
1.27524,-11.7459,-24.0839,-0.254342,-1.2326,0.646814,-0.372779,2.83771,-12.867,0.42355,-0.751157,-1.07221
1.93313,-11.077,-26.2814,-0.308105,-1.45547,0.83427,-3.09105,3.02151,-9.12128,0.384066,-0.840195,-1.09916
-0.238251,-9.55166,-24.5581,-0.387455,-1.40673,0.654471,-3.354,3.13903,-10.006,0.377789,-0.893066,-1.07357
-0.518475,-8.58944,-24.5168,-0.444522,-1.47159,0.554202,-2.35833,1.25026,-9.92522,0.451971,-0.872432,-0.794117
-0.351247,-6.89692,-23.6514,-0.588812,-1.44347,0.746853,1.17764,-1.40511,-16.5305,0.61597,-1.00488,-0.698889
-1.00492,-5.39489,-23.0129,-0.599848,-1.42344,0.423216,1.75143,-2.12567,-17.656,0.707627,-1.02943,-0.67974
0.239503,-4.45599,-25.8343,-0.861791,-1.49216,0.450588,2.07786,-2.77413,-18.129,0.780478,-1.05343,-0.788696
0.774709,-3.60209,-27.334,-0.901831,-1.53605,0.359762,-2.9955,-2.34091,-12.4776,0.747708,-1.07015,-0.946541
-0.415908,-3.19555,-25.5588,-0.845483,-1.55826,0.186469,-3.80112,-1.54529,-10.7687,0.708369,-1.0342,-1.0155
-1.2537,-3.27863,-25.2422,-0.965135,-1.55587,0.604455,-1.98016,-0.993276,-12.4394,0.657529,-0.997164,-0.891321
0.540769,-4.54702,-26.9474,-0.867995,-1.54244,0.522018,-0.0652807,-0.61287,-15.2301,0.646205,-0.978258,-0.96027
