0.0084298,0.068116,0,0,0,0
0.0145608,0.0981585,0,0,0,0
0.0311754,0.0939555,0,0,0,0
0.0197166,0.0887508,0,0,0,0
-0.00444489,0.093157,0,0,0,0
-0.0347012,0.0912753,0,0,0,0
-0.0548631,0.0834813,0,0,0,0
-0.0425792,0.046993,0,0,0,0
-0.0261653,0.00582877,0,0,0,0
-0.0123456,-0.0338597,0,0,0,0
0.00424962,-0.070615,0,0,0,0
0.0208515,-0.0985177,0,0,0,0
0.00254718,-0.109917,0,0,0,0
-0.0116238,-0.112716,0,0,0,0
-0.0226042,-0.0986097,0,0,0,0
-0.0253298,-0.0724005,0,0,0,0
-0.0171655,-0.0499111,0,0,0,0
-0.00588424,-0.0312827,0,0,0,0
0.00939895,-0.0147854,0,0,0,0
0.0174128,0.000458948,0,0,0,0
0.0185218,0.0152015,0,0,0,0
0.00555979,0.0302619,0,0,0,0
-0.00866156,0.0449274,0,0,0,0
-0.0174747,0.0488059,0,0,0,0
-0.00803887,0.0381292,0,0,0,0
0.00432531,0.0230566,0,0,0,0
0.018028,0.0043914,0,0,0,0
0.00570776,-0.0119376,0,0,0,0
-0.0105985,-0.0237451,0,0,0,0
-0.0172904,-0.0320217,0,0,0,0
-0.0138752,-0.0374716,0,0,0,0
-0.00517609,-0.0382819,0,0,0,0
0.00362723,-0.0324485,0,0,0,0
-0.00545669,-0.0213464,0,0,0,0
-0.00990754,-0.00703276,0,0,0,0
-0.00868214,0.00774457,0,0,0,0
0.00621218,0.0143023,0,0,0,0
0.0151696,0.0219838,0,0,0,0
0.0101482,0.0247803,0,0,0,0
-0.00343203,0.0264272,0,0,0,0
0.00255883,0.018059,0,0,0,0
0.00401362,0.00907583,0,0,0,0
0.00290711,-0.000333818,0,0,0,0
-0.00481609,-0.0086596,0,0,0,0
-0.00999809,-0.0154095,0,0,0,0
-0.00635537,-0.0197961,0,0,0,0
-0.00429515,-0.0192453,0,0,0,0
-0.00217225,-0.0160717,0,0,0,0
0.00141023,-0.0131171,0,0,0,0
-0.000380244,-0.00106981,0,0,0,0
-0.00241314,0.00694511,0,0,0,0
-0.00738913,0.0128301,0,0,0,0
-0.00228959,0.0161951,0,0,0,0
0.007148,0.0177006,0,0,0,0
0.0105341,0.0143131,0,0,0,0
0.0110097,0.0100804,0,0,0,0
0.00435857,0.00988426,0,0,0,0
-0.00772211,0.00419172,0,0,0,0
-0.00604914,-0.00320501,0,0,0,0
-0.00398346,-0.0135534,0,0,0,0
-0.00476867,-0.016708,0,0,0,0
-0.00547087,-0.0142162,0,0,0,0
-0.00472469,-0.0116166,0,0,0,0
-0.00363816,-0.00800878,0,0,0,0
-0.00103956,-0.00363446,0,0,0,0
0.000487387,0.000223019,0,0,0,0
0.00047983,0.00439507,0,0,0,0
0.000465749,0.00832592,0,0,0,0
-0.00386491,0.0115662,0,0,0,0
-0.00956222,0.0142962,0,0,0,0
-0.0109402,0.00995423,0,0,0,0
-0.00911044,0.00369737,0,0,0,0
-0.00589054,-0.00244047,0,0,0,0
-0.00388847,-0.00802312,0,0,0,0
-0.00690693,-0.00952499,0,0,0,0
-0.00561464,-0.0119882,0,0,0,0
-0.00204726,-0.00978157,0,0,0,0
-0.0089664,-0.00680219,0,0,0,0
-0.00700024,-0.00628247,0,0,0,0
-0.00903775,-0.0031322,0,0,0,0
