0.246907,0.252217,-0.035249,0.285309,0.26101,0.554828,0.736639
0.246277,0.250219,-0.0355717,0.283621,0.263275,0.552403,0.738306
0.245044,0.247404,-0.0362439,0.281842,0.266193,0.549289,0.740262
0.244677,0.245374,-0.0362652,0.280827,0.266609,0.548926,0.740767
0.244585,0.242638,-0.0365288,0.279517,0.267536,0.548852,0.740983
0.24451,0.240534,-0.0368682,0.278699,0.268507,0.54899,0.740838
0.244462,0.238687,-0.0372139,0.27817,0.269271,0.549538,0.740353
0.24442,0.236531,-0.0374149,0.27731,0.269945,0.549509,0.740452
0.244516,0.235585,-0.0373326,0.277406,0.269283,0.55005,0.740255
0.244449,0.234807,-0.0372316,0.27761,0.268634,0.550595,0.740009
0.244355,0.234053,-0.0371005,0.277876,0.267832,0.550708,0.740116
0.244301,0.233819,-0.037007,0.278206,0.26718,0.551131,0.739913
0.24417,0.233846,-0.0371208,0.278519,0.267143,0.551458,0.739565
0.244119,0.233907,-0.0372006,0.27869,0.267174,0.551663,0.739336
0.244145,0.234294,-0.0372833,0.278985,0.267212,0.551847,0.739074
0.244273,0.234737,-0.0372613,0.27926,0.267026,0.552005,0.73892
0.244408,0.235252,-0.0372243,0.279583,0.266774,0.552157,0.738774
0.244485,0.235803,-0.0371806,0.279893,0.266549,0.552167,0.738731
0.244486,0.236312,-0.0371461,0.280088,0.266462,0.551964,0.73884
0.244435,0.236717,-0.0371269,0.280142,0.266521,0.551775,0.738939
0.244366,0.236731,-0.0371385,0.279908,0.266809,0.551497,0.739132
0.244222,0.236638,-0.0371947,0.279765,0.267098,0.551227,0.739283
0.244187,0.23641,-0.0372186,0.279561,0.2673,0.55109,0.739389
0.244161,0.23613,-0.0372399,0.279393,0.267449,0.55093,0.739518
0.244167,0.235817,-0.0372205,0.279173,0.267524,0.55078,0.739685
0.24417,0.2355,-0.0372131,0.278948,0.267642,0.550645,0.739829
0.244145,0.235036,-0.0371958,0.278607,0.267779,0.550485,0.740026
0.244093,0.234718,-0.0372031,0.278432,0.267872,0.550355,0.740155
0.244032,0.234462,-0.0372492,0.278326,0.268028,0.550267,0.740204
0.244024,0.234292,-0.0372661,0.278224,0.268118,0.550224,0.740242
0.244023,0.234205,-0.0372725,0.278191,0.268133,0.550221,0.740251
0.244035,0.2342,-0.0372674,0.27819,0.268123,0.550227,0.74025
0.244026,0.234288,-0.0372769,0.278259,0.268101,0.550257,0.74021
0.244007,0.234437,-0.0372835,0.278365,0.268061,0.550301,0.740153
0.243964,0.234672,-0.0372945,0.278536,0.267983,0.550366,0.740068
0.243971,0.234879,-0.0372774,0.278654,0.267899,0.550389,0.740037
0.243963,0.235012,-0.0372728,0.278728,0.267866,0.550397,0.740015
0.243956,0.235114,-0.0372667,0.278774,0.267841,0.55038,0.740019
0.243931,0.235136,-0.0372706,0.278752,0.267884,0.55028,0.740086
0.243933,0.23512,-0.0372629,0.278712,0.267916,0.550213,0.740139
0.243926,0.235066,-0.037266,0.278647,0.267967,0.550173,0.740175
