0.241311,-0.262602,-0.0422744,0.711835,-0.573366,-0.258815,0.312341
0.240997,-0.261383,-0.0425847,0.712482,-0.572429,-0.259993,0.311605
0.24079,-0.260344,-0.0428753,0.713161,-0.571404,-0.261102,0.311006
0.240637,-0.259521,-0.0430926,0.713291,-0.571138,-0.26175,0.310652
0.240388,-0.258693,-0.0433276,0.71322,-0.57115,-0.262276,0.31035
0.239925,-0.257509,-0.0436156,0.7132,-0.57113,-0.262924,0.309883
0.239567,-0.256791,-0.0437349,0.713105,-0.571307,-0.263252,0.309496
0.239133,-0.25662,-0.0437583,0.712621,-0.571943,-0.263033,0.309624
0.238666,-0.256513,-0.0438215,0.712116,-0.572475,-0.262927,0.309892
0.238285,-0.256578,-0.0438689,0.71144,-0.573226,-0.262744,0.310209
0.238093,-0.256843,-0.0439131,0.711013,-0.573627,-0.262657,0.310521
0.23804,-0.257213,-0.0439275,0.710664,-0.573954,-0.262515,0.310836
0.238039,-0.257813,-0.0439511,0.710276,-0.574275,-0.262339,0.311279
0.238044,-0.2585,-0.0440115,0.709908,-0.574505,-0.262224,0.31179
0.238029,-0.259039,-0.0440596,0.709608,-0.574715,-0.262218,0.312091
0.238022,-0.259549,-0.0440381,0.709491,-0.574773,-0.262143,0.312314
0.237995,-0.260347,-0.0439643,0.709507,-0.574651,-0.261979,0.312638
0.237979,-0.260916,-0.0439008,0.709585,-0.574485,-0.2619,0.312833
0.237955,-0.261325,-0.0438721,0.709674,-0.574302,-0.261879,0.312985
0.237947,-0.261582,-0.043859,0.709833,-0.574057,-0.261987,0.312984
0.237954,-0.261779,-0.0438829,0.709959,-0.573829,-0.262237,0.312908
0.237925,-0.261773,-0.0439391,0.710048,-0.573674,-0.26238,0.312869
0.237909,-0.261704,-0.0439547,0.710097,-0.573618,-0.262473,0.312782
0.237881,-0.261601,-0.0439561,0.710165,-0.573559,-0.262476,0.312734
0.237808,-0.26144,-0.0439586,0.710218,-0.573527,-0.262522,0.312632
0.237701,-0.261363,-0.0439626,0.710193,-0.573574,-0.262508,0.312616
0.237632,-0.261268,-0.0439704,0.71019,-0.5736,-0.262537,0.312549
0.2376,-0.261272,-0.0439898,0.710162,-0.573612,-0.262556,0.312575
0.237586,-0.261322,-0.0440075,0.710102,-0.57366,-0.262589,0.312596
0.237544,-0.261398,-0.0440158,0.710051,-0.573697,-0.262595,0.312638
0.237496,-0.261537,-0.0440155,0.709984,-0.573757,-0.262561,0.31271
